Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-01654,2023-08-26,2023-09-02,Standard Class,CUST-182,Customer 252,Consumer,North,Ohio,City4,Office Supplies,Paper,Product Paper 654,3,0,32.92,7.86
ORD-01655,2023-12-23,2023-12-29,Standard Class,CUST-300,Customer 158,Home Office,South,Texas,City4,Technology,Machines,Product Machines 655,1,0,462.22,61.52
ORD-01656,2023-12-27,2024-01-01,Standard Class,CUST-263,Customer 186,Corporate,East,Pennsylvania,City1,Office Supplies,Storage,Product Storage 656,2,0.05,61.83,16.2
ORD-01657,2023-11-03,2023-11-05,Standard Class,CUST-348,Customer 214,Home Office,North,Illinois,City4,Technology,Phones,Product Phones 657,1,0,582.96,104.26
ORD-01658,2024-08-06,2024-08-11,Standard Class,CUST-171,Customer 233,Corporate,South,Texas,City2,Furniture,Bookcases,Product Bookcases 658,3,0,749.88,67.56
ORD-01659,2023-05-04,2023-05-08,Standard Class,CUST-128,Customer 175,Home Office,East,Pennsylvania,City3,Office Supplies,Storage,Product Storage 659,5,0.15,131.01,23.25
ORD-01660,2024-10-17,2024-10-20,Standard Class,CUST-303,Customer 145,Home Office,North,Ohio,City2,Furniture,Tables,Product Tables 660,5,0,2357.79,158.85
ORD-01661,2023-04-01,2023-04-03,Standard Class,CUST-226,Customer 288,Home Office,East,New York,City2,Office Supplies,Paper,Product Paper 661,5,0.05,54.5,13.15
ORD-01662,2024-10-27,2024-10-30,Standard Class,CUST-277,Customer 186,Home Office,North,Illinois,City3,Office Supplies,Binders,Product Binders 662,2,0.05,36.52,9.1
ORD-01663,2023-12-17,2023-12-21,Standard Class,CUST-222,Customer 210,Consumer,West,Washington,City2,Furniture,Tables,Product Tables 663,1,0.1,386.09,26.36
ORD-01664,2023-03-15,2023-03-20,Standard Class,CUST-334,Customer 181,Corporate,West,California,City4,Technology,Phones,Product Phones 664,3,0,2276.59,354.38
ORD-01665,2023-09-12,2023-09-18,Standard Class,CUST-258,Customer 117,Home Office,North,Ohio,City1,Furniture,Chairs,Product Chairs 665,4,0.1,901.31,68.74
ORD-01666,2023-02-18,2023-02-23,Standard Class,CUST-330,Customer 219,Corporate,West,Washington,City1,Furniture,Tables,Product Tables 666,2,0,1031.3,81.32
ORD-01667,2024-04-23,2024-04-24,Standard Class,CUST-287,Customer 200,Corporate,East,New York,City2,Furniture,Tables,Product Tables 667,2,0.05,728.94,67.29
ORD-01668,2024-09-07,2024-09-08,Standard Class,CUST-101,Customer 149,Home Office,North,Ohio,City3,Technology,Accessories,Product Accessories 668,3,0.1,277.38,40.16
ORD-01669,2024-10-21,2024-10-27,Standard Class,CUST-310,Customer 213,Consumer,East,New York,City4,Technology,Phones,Product Phones 669,1,0.1,656.74,79.38
ORD-01670,2023-06-01,2023-06-05,Standard Class,CUST-118,Customer 308,Corporate,North,Ohio,City1,Office Supplies,Storage,Product Storage 670,5,0.05,159.51,34.35
ORD-01671,2023-12-22,2023-12-26,Standard Class,CUST-151,Customer 253,Home Office,South,Florida,City1,Furniture,Bookcases,Product Bookcases 671,4,0,1071.41,83.1
ORD-01672,2023-03-06,2023-03-07,Standard Class,CUST-151,Customer 182,Consumer,East,Pennsylvania,City1,Technology,Machines,Product Machines 672,4,0.1,1874.27,239.53
ORD-01673,2023-02-07,2023-02-13,Standard Class,CUST-302,Customer 282,Corporate,North,Ohio,City3,Office Supplies,Paper,Product Paper 673,2,0.05,22.96,4.46
ORD-01674,2023-02-13,2023-02-14,Standard Class,CUST-127,Customer 245,Home Office,North,Ohio,City2,Furniture,Chairs,Product Chairs 674,5,0,1176.63,98.35
ORD-01675,2023-10-10,2023-10-16,Standard Class,CUST-164,Customer 150,Corporate,East,Pennsylvania,City3,Furniture,Bookcases,Product Bookcases 675,1,0,271.53,21.87
ORD-01676,2023-10-04,2023-10-10,Standard Class,CUST-230,Customer 103,Corporate,East,Pennsylvania,City2,Office Supplies,Storage,Product Storage 676,2,0.1,70.64,15.97
ORD-01677,2024-12-21,2024-12-25,Standard Class,CUST-269,Customer 177,Consumer,West,California,City3,Office Supplies,Storage,Product Storage 677,4,0,144.36,29.91
ORD-01678,2024-12-21,2024-12-22,Standard Class,CUST-183,Customer 118,Corporate,North,Ohio,City1,Office Supplies,Paper,Product Paper 678,4,0,41.79,8.67
ORD-01679,2024-03-03,2024-03-07,Standard Class,CUST-232,Customer 199,Home Office,South,Florida,City1,Furniture,Bookcases,Product Bookcases 679,5,0.15,1227.81,93.12
ORD-01680,2024-06-06,2024-06-13,Standard Class,CUST-174,Customer 130,Corporate,East,Pennsylvania,City3,Office Supplies,Storage,Product Storage 680,3,0,103.05,22.74
ORD-01681,2024-05-24,2024-05-29,Standard Class,CUST-196,Customer 155,Consumer,North,Illinois,City4,Technology,Accessories,Product Accessories 681,4,0.05,310.85,55.92
ORD-01682,2024-08-04,2024-08-07,Standard Class,CUST-228,Customer 165,Corporate,South,Florida,City4,Office Supplies,Binders,Product Binders 682,2,0.15,31.92,6.57
ORD-01683,2023-01-28,2023-02-04,Standard Class,CUST-273,Customer 183,Consumer,South,Florida,City3,Furniture,Tables,Product Tables 683,4,0,1713.81,134.04
ORD-01684,2024-09-02,2024-09-09,Standard Class,CUST-299,Customer 216,Home Office,West,Washington,City3,Technology,Accessories,Product Accessories 684,1,0.1,78.36,9.78
ORD-01685,2024-10-20,2024-10-25,Standard Class,CUST-245,Customer 112,Corporate,South,Texas,City4,Office Supplies,Paper,Product Paper 685,5,0,64.05,15.88
ORD-01686,2024-09-03,2024-09-05,Standard Class,CUST-142,Customer 330,Corporate,East,New York,City1,Technology,Machines,Product Machines 686,4,0.15,1775.18,225.83
ORD-01687,2024-09-13,2024-09-15,Standard Class,CUST-191,Customer 331,Home Office,North,Ohio,City1,Office Supplies,Binders,Product Binders 687,1,0.05,15.04,3.95
ORD-01688,2023-09-11,2023-09-17,Standard Class,CUST-284,Customer 345,Consumer,West,Washington,City1,Furniture,Bookcases,Product Bookcases 688,2,0,556.68,47.99
ORD-01689,2024-02-29,2024-03-03,Standard Class,CUST-326,Customer 292,Home Office,North,Ohio,City3,Office Supplies,Binders,Product Binders 689,4,0.05,74.01,13.92
ORD-01690,2023-10-29,2023-10-30,Standard Class,CUST-266,Customer 152,Home Office,South,Texas,City2,Technology,Machines,Product Machines 690,5,0,2575.08,443.06
ORD-01691,2024-12-14,2024-12-17,Standard Class,CUST-171,Customer 214,Corporate,South,Texas,City3,Technology,Phones,Product Phones 691,2,0.15,1250.87,220.73
ORD-01692,2023-05-12,2023-05-19,Standard Class,CUST-110,Customer 110,Home Office,South,Texas,City2,Office Supplies,Paper,Product Paper 692,4,0.15,39.62,10.35
ORD-01693,2024-12-04,2024-12-10,Standard Class,CUST-205,Customer 316,Home Office,South,Texas,City2,Technology,Accessories,Product Accessories 693,5,0,506.16,72.41
ORD-01694,2024-12-27,2024-12-29,Standard Class,CUST-243,Customer 311,Home Office,South,Texas,City2,Technology,Accessories,Product Accessories 694,5,0.1,424.76,52.42
ORD-01695,2024-11-14,2024-11-20,Standard Class,CUST-260,Customer 334,Home Office,North,Ohio,City1,Office Supplies,Binders,Product Binders 695,5,0,88.47,22.07
ORD-01696,2023-11-02,2023-11-06,Standard Class,CUST-136,Customer 142,Home Office,South,Texas,City2,Office Supplies,Storage,Product Storage 696,1,0,35.69,9.02
ORD-01697,2024-03-29,2024-03-30,Standard Class,CUST-317,Customer 202,Home Office,North,Illinois,City3,Furniture,Tables,Product Tables 697,3,0,1296.68,102.03
ORD-01698,2023-03-28,2023-04-03,Standard Class,CUST-304,Customer 323,Home Office,South,Florida,City1,Furniture,Tables,Product Tables 698,4,0,1888.55,157.34
ORD-01699,2024-12-29,2025-01-03,Standard Class,CUST-214,Customer 262,Corporate,North,Ohio,City4,Office Supplies,Storage,Product Storage 699,3,0,110.96,26.73
ORD-01700,2024-06-16,2024-06-18,Standard Class,CUST-195,Customer 198,Home Office,West,Washington,City3,Furniture,Chairs,Product Chairs 700,1,0.15,187.05,16.51
ORD-01701,2024-11-29,2024-11-30,Standard Class,CUST-312,Customer 325,Home Office,North,Illinois,City3,Office Supplies,Paper,Product Paper 701,2,0,23.09,4.19
ORD-01702,2024-10-24,2024-10-26,Standard Class,CUST-286,Customer 321,Corporate,East,New York,City2,Technology,Phones,Product Phones 702,5,0.1,3364.77,438.12
ORD-01703,2024-01-13,2024-01-20,Standard Class,CUST-166,Customer 202,Corporate,West,Washington,City3,Technology,Phones,Product Phones 703,2,0,1423.61,251.53
ORD-01704,2024-05-15,2024-05-17,Standard Class,CUST-238,Customer 111,Home Office,West,Washington,City4,Furniture,Bookcases,Product Bookcases 704,1,0.15,209.07,17.16
ORD-01705,2024-03-14,2024-03-19,Standard Class,CUST-269,Customer 282,Home Office,North,Ohio,City3,Furniture,Chairs,Product Chairs 705,3,0,607.55,58.02
ORD-01706,2023-11-11,2023-11-15,Standard Class,CUST-290,Customer 294,Consumer,East,Pennsylvania,City2,Furniture,Chairs,Product Chairs 706,1,0,198.8,13.08
ORD-01707,2023-01-27,2023-02-02,Standard Class,CUST-307,Customer 228,Corporate,South,Texas,City1,Technology,Phones,Product Phones 707,3,0.1,2000.66,307.57
ORD-01708,2023-09-29,2023-09-30,Standard Class,CUST-319,Customer 246,Home Office,North,Illinois,City1,Technology,Accessories,Product Accessories 708,5,0,534.73,66.12
ORD-01709,2023-02-19,2023-02-23,Standard Class,CUST-173,Customer 158,Home Office,East,New York,City1,Furniture,Tables,Product Tables 709,5,0.15,2025.76,155.56
ORD-01710,2024-11-13,2024-11-16,Standard Class,CUST-321,Customer 314,Corporate,East,New York,City1,Technology,Accessories,Product Accessories 710,4,0,414.95,58.35
ORD-01711,2023-01-23,2023-01-24,Standard Class,CUST-275,Customer 225,Consumer,West,California,City4,Office Supplies,Storage,Product Storage 711,1,0.1,27.13,6.44
ORD-01712,2024-01-24,2024-01-26,Standard Class,CUST-333,Customer 240,Consumer,North,Illinois,City1,Office Supplies,Paper,Product Paper 712,3,0.15,30.34,6.06
ORD-01713,2023-05-27,2023-05-31,Standard Class,CUST-155,Customer 152,Consumer,South,Texas,City4,Furniture,Tables,Product Tables 713,4,0,1837.89,151.95
ORD-01714,2023-07-19,2023-07-21,Standard Class,CUST-199,Customer 227,Home Office,North,Ohio,City3,Furniture,Bookcases,Product Bookcases 714,5,0.15,1127.39,103.53
ORD-01715,2023-03-19,2023-03-25,Standard Class,CUST-318,Customer 309,Consumer,West,California,City2,Furniture,Chairs,Product Chairs 715,3,0.15,525.93,44.85
ORD-01716,2023-07-20,2023-07-26,Standard Class,CUST-274,Customer 181,Home Office,West,Washington,City3,Technology,Phones,Product Phones 716,4,0.05,2349.23,417.11
ORD-01717,2024-01-25,2024-01-31,Standard Class,CUST-295,Customer 147,Corporate,North,Ohio,City2,Technology,Phones,Product Phones 717,4,0,2826.97,360.34
ORD-01718,2024-08-07,2024-08-09,Standard Class,CUST-279,Customer 144,Corporate,South,Texas,City4,Office Supplies,Binders,Product Binders 718,4,0.15,52.11,12.03
ORD-01719,2023-05-19,2023-05-25,Standard Class,CUST-130,Customer 167,Home Office,West,California,City3,Furniture,Bookcases,Product Bookcases 719,5,0.1,1287.52,99.78
ORD-01720,2024-01-07,2024-01-12,Standard Class,CUST-262,Customer 341,Corporate,North,Ohio,City2,Technology,Accessories,Product Accessories 720,5,0.1,426.53,53.01
ORD-01721,2023-01-13,2023-01-18,Standard Class,CUST-147,Customer 311,Home Office,West,California,City1,Technology,Accessories,Product Accessories 721,4,0.05,341.85,49.36
ORD-01722,2024-05-16,2024-05-17,Standard Class,CUST-150,Customer 243,Corporate,North,Ohio,City3,Furniture,Chairs,Product Chairs 722,1,0,220.41,15.07
ORD-01723,2023-09-15,2023-09-20,Standard Class,CUST-256,Customer 141,Corporate,East,New York,City3,Technology,Phones,Product Phones 723,2,0,1375.49,229.81
ORD-01724,2024-07-18,2024-07-20,Standard Class,CUST-320,Customer 166,Home Office,East,Pennsylvania,City3,Technology,Phones,Product Phones 724,5,0,2949.52,528.03
ORD-01725,2023-06-19,2023-06-21,Standard Class,CUST-254,Customer 282,Corporate,East,New York,City1,Technology,Phones,Product Phones 725,1,0.05,701.84,123.78
ORD-01726,2024-06-03,2024-06-04,Standard Class,CUST-253,Customer 113,Home Office,North,Illinois,City3,Furniture,Tables,Product Tables 726,5,0.1,2019.53,187.71
ORD-01727,2023-06-26,2023-06-30,Standard Class,CUST-107,Customer 306,Home Office,South,Texas,City3,Office Supplies,Storage,Product Storage 727,1,0.1,27.4,5
ORD-01728,2023-12-04,2023-12-11,Standard Class,CUST-204,Customer 141,Consumer,East,New York,City4,Technology,Phones,Product Phones 728,5,0.1,3345.67,492.44
ORD-01729,2023-01-06,2023-01-11,Standard Class,CUST-247,Customer 278,Consumer,East,New York,City1,Technology,Phones,Product Phones 729,5,0,3537.55,429.9
ORD-01730,2024-02-10,2024-02-13,Standard Class,CUST-128,Customer 310,Home Office,North,Illinois,City4,Furniture,Bookcases,Product Bookcases 730,5,0.1,1204.96,94.9
ORD-01731,2023-03-11,2023-03-18,Standard Class,CUST-325,Customer 292,Consumer,East,New York,City3,Technology,Machines,Product Machines 731,3,0,1622.61,289.3
ORD-01732,2023-02-24,2023-02-27,Standard Class,CUST-173,Customer 217,Corporate,North,Ohio,City1,Technology,Phones,Product Phones 732,4,0.1,2356.4,315.89
ORD-01733,2023-03-25,2023-03-30,Standard Class,CUST-145,Customer 327,Corporate,East,New York,City1,Furniture,Bookcases,Product Bookcases 733,2,0.1,471,42.51
ORD-01734,2024-07-01,2024-07-08,Standard Class,CUST-143,Customer 127,Corporate,North,Ohio,City3,Office Supplies,Binders,Product Binders 734,4,0.1,59.31,14.08
ORD-01735,2024-12-12,2024-12-18,Standard Class,CUST-209,Customer 172,Consumer,North,Illinois,City2,Furniture,Bookcases,Product Bookcases 735,4,0,1037.94,67.33
ORD-01736,2023-07-23,2023-07-25,Standard Class,CUST-289,Customer 257,Home Office,East,New York,City1,Office Supplies,Storage,Product Storage 736,1,0,30.81,5.78
ORD-01737,2024-11-15,2024-11-16,Standard Class,CUST-130,Customer 148,Home Office,South,Texas,City1,Furniture,Bookcases,Product Bookcases 737,2,0.1,535.49,50.91
ORD-01738,2024-09-07,2024-09-10,Standard Class,CUST-348,Customer 151,Corporate,West,California,City4,Technology,Accessories,Product Accessories 738,3,0.1,291.54,47.72
ORD-01739,2024-10-31,2024-11-02,Standard Class,CUST-345,Customer 217,Home Office,West,California,City4,Office Supplies,Binders,Product Binders 739,3,0,57.39,14.61
ORD-01740,2024-01-20,2024-01-23,Standard Class,CUST-110,Customer 123,Consumer,North,Ohio,City3,Technology,Machines,Product Machines 740,3,0.15,1237.51,221.4
ORD-01741,2024-08-15,2024-08-22,Standard Class,CUST-271,Customer 253,Corporate,North,Illinois,City1,Office Supplies,Binders,Product Binders 741,2,0.1,28.56,6.16
ORD-01742,2024-07-25,2024-07-26,Standard Class,CUST-297,Customer 203,Home Office,South,Texas,City4,Technology,Phones,Product Phones 742,1,0,709.12,124.01
ORD-01743,2024-12-29,2025-01-05,Standard Class,CUST-126,Customer 346,Corporate,West,Washington,City3,Office Supplies,Paper,Product Paper 743,1,0,12.55,2.68
ORD-01744,2024-10-14,2024-10-21,Standard Class,CUST-103,Customer 319,Home Office,North,Ohio,City2,Office Supplies,Storage,Product Storage 744,3,0,108.23,19.84
ORD-01745,2024-09-06,2024-09-08,Standard Class,CUST-209,Customer 169,Corporate,East,New York,City4,Office Supplies,Storage,Product Storage 745,5,0,174.38,43.62
ORD-01746,2024-09-02,2024-09-09,Standard Class,CUST-303,Customer 283,Consumer,South,Florida,City4,Office Supplies,Binders,Product Binders 746,3,0,58.81,10.9
ORD-01747,2024-02-20,2024-02-22,Standard Class,CUST-120,Customer 211,Consumer,North,Illinois,City2,Technology,Phones,Product Phones 747,1,0,725.86,124.01
ORD-01748,2024-11-01,2024-11-08,Standard Class,CUST-190,Customer 335,Corporate,West,Washington,City3,Technology,Phones,Product Phones 748,4,0.05,2690.01,376.32
ORD-01749,2024-09-23,2024-09-24,Standard Class,CUST-126,Customer 124,Consumer,South,Texas,City3,Office Supplies,Binders,Product Binders 749,5,0.05,92.34,21.55
ORD-01750,2024-03-25,2024-03-29,Standard Class,CUST-117,Customer 257,Consumer,West,Washington,City3,Office Supplies,Binders,Product Binders 750,5,0.05,79.64,20.09
ORD-01751,2023-01-16,2023-01-23,Standard Class,CUST-226,Customer 234,Corporate,South,Texas,City1,Furniture,Bookcases,Product Bookcases 751,4,0,1131.11,81.09
ORD-01752,2024-10-25,2024-10-28,Standard Class,CUST-120,Customer 101,Consumer,North,Illinois,City2,Office Supplies,Paper,Product Paper 752,3,0,34.26,6.22
ORD-01753,2023-05-31,2023-06-07,Standard Class,CUST-174,Customer 124,Consumer,East,Pennsylvania,City4,Office Supplies,Binders,Product Binders 753,2,0,34.71,7.28
ORD-01754,2023-07-24,2023-07-28,Standard Class,CUST-150,Customer 150,Corporate,West,California,City1,Technology,Phones,Product Phones 754,1,0,733.66,105.21
ORD-01755,2024-08-09,2024-08-11,Standard Class,CUST-142,Customer 221,Home Office,East,Pennsylvania,City3,Office Supplies,Storage,Product Storage 755,4,0,141.13,29.58
ORD-01756,2024-06-09,2024-06-15,Standard Class,CUST-348,Customer 159,Home Office,North,Illinois,City2,Office Supplies,Binders,Product Binders 756,5,0.05,78.63,19.39
ORD-01757,2024-06-10,2024-06-14,Standard Class,CUST-175,Customer 344,Consumer,South,Florida,City2,Office Supplies,Binders,Product Binders 757,4,0,78.74,17.73
ORD-01758,2023-06-24,2023-07-01,Standard Class,CUST-157,Customer 304,Home Office,South,Texas,City4,Office Supplies,Paper,Product Paper 758,2,0,23.07,5.96
ORD-01759,2023-03-04,2023-03-05,Standard Class,CUST-317,Customer 257,Home Office,West,California,City2,Furniture,Chairs,Product Chairs 759,3,0,565.45,39.95
ORD-01760,2024-03-20,2024-03-24,Standard Class,CUST-337,Customer 260,Home Office,East,Pennsylvania,City2,Office Supplies,Storage,Product Storage 760,2,0.1,62.99,13.02
ORD-01761,2024-05-27,2024-06-02,Standard Class,CUST-244,Customer 105,Corporate,South,Texas,City1,Furniture,Tables,Product Tables 761,1,0,467.74,34.85
ORD-01762,2024-09-07,2024-09-09,Standard Class,CUST-214,Customer 148,Consumer,South,Texas,City3,Technology,Accessories,Product Accessories 762,1,0.15,76.26,11.33
ORD-01763,2023-02-23,2023-02-24,Standard Class,CUST-207,Customer 316,Home Office,West,California,City2,Technology,Machines,Product Machines 763,2,0.05,1134.4,193.83
ORD-01764,2024-08-12,2024-08-15,Standard Class,CUST-226,Customer 109,Consumer,North,Illinois,City4,Technology,Accessories,Product Accessories 764,2,0,164.99,24.39
ORD-01765,2023-04-04,2023-04-10,Standard Class,CUST-292,Customer 307,Consumer,South,Florida,City2,Technology,Phones,Product Phones 765,4,0,2756.26,391.24
ORD-01766,2024-08-24,2024-08-25,Standard Class,CUST-309,Customer 316,Corporate,North,Ohio,City2,Office Supplies,Binders,Product Binders 766,1,0,17.53,3.94
ORD-01767,2024-06-15,2024-06-18,Standard Class,CUST-122,Customer 294,Home Office,East,New York,City3,Office Supplies,Binders,Product Binders 767,3,0.15,45.25,9.46
ORD-01768,2023-02-14,2023-02-16,Standard Class,CUST-339,Customer 121,Corporate,North,Ohio,City4,Technology,Accessories,Product Accessories 768,1,0.05,87.31,11.63
ORD-01769,2024-02-17,2024-02-21,Standard Class,CUST-184,Customer 167,Home Office,West,California,City3,Office Supplies,Storage,Product Storage 769,3,0,115.6,28.55
ORD-01770,2024-02-04,2024-02-07,Standard Class,CUST-276,Customer 324,Home Office,West,Washington,City2,Office Supplies,Binders,Product Binders 770,2,0.1,31.34,6.15
ORD-01771,2023-07-11,2023-07-13,Standard Class,CUST-160,Customer 231,Home Office,South,Texas,City2,Office Supplies,Paper,Product Paper 771,3,0.05,34.25,7.55
ORD-01772,2023-02-09,2023-02-14,Standard Class,CUST-304,Customer 287,Corporate,North,Illinois,City3,Office Supplies,Storage,Product Storage 772,4,0.1,120.7,23.99
ORD-01773,2023-08-09,2023-08-16,Standard Class,CUST-291,Customer 193,Consumer,East,Pennsylvania,City2,Office Supplies,Paper,Product Paper 773,2,0.05,23.12,5.18
ORD-01774,2023-04-02,2023-04-08,Standard Class,CUST-165,Customer 158,Home Office,East,Pennsylvania,City1,Office Supplies,Storage,Product Storage 774,5,0,159.34,35.53
ORD-01775,2024-12-15,2024-12-20,Standard Class,CUST-157,Customer 183,Home Office,West,Washington,City2,Technology,Machines,Product Machines 775,1,0.15,503.96,72.95
ORD-01776,2024-03-03,2024-03-04,Standard Class,CUST-322,Customer 203,Corporate,East,New York,City1,Office Supplies,Binders,Product Binders 776,3,0,57.54,10.41
ORD-01777,2023-09-10,2023-09-11,Standard Class,CUST-153,Customer 181,Corporate,East,New York,City1,Technology,Phones,Product Phones 777,3,0.05,1984.54,320.92
ORD-01778,2024-05-18,2024-05-25,Standard Class,CUST-281,Customer 336,Consumer,North,Illinois,City4,Technology,Accessories,Product Accessories 778,2,0.1,187.55,32.28
ORD-01779,2023-06-16,2023-06-18,Standard Class,CUST-289,Customer 166,Home Office,North,Ohio,City1,Furniture,Tables,Product Tables 779,3,0.1,1283.3,106.27
ORD-01780,2024-02-10,2024-02-13,Standard Class,CUST-146,Customer 280,Consumer,West,California,City4,Office Supplies,Binders,Product Binders 780,3,0.05,44.17,8.27
ORD-01781,2023-04-16,2023-04-20,Standard Class,CUST-326,Customer 311,Corporate,East,New York,City2,Technology,Accessories,Product Accessories 781,2,0.1,179.93,30.54
ORD-01782,2024-11-26,2024-11-30,Standard Class,CUST-217,Customer 272,Home Office,North,Illinois,City4,Furniture,Tables,Product Tables 782,5,0.1,2302.9,189.71
ORD-01783,2024-08-30,2024-08-31,Standard Class,CUST-101,Customer 158,Corporate,West,California,City1,Technology,Machines,Product Machines 783,2,0.1,1084.8,185.57
ORD-01784,2024-03-13,2024-03-15,Standard Class,CUST-326,Customer 228,Home Office,West,Washington,City1,Office Supplies,Paper,Product Paper 784,1,0.05,12.76,2.48
ORD-01785,2024-10-26,2024-10-28,Standard Class,CUST-220,Customer 252,Corporate,South,Florida,City2,Office Supplies,Paper,Product Paper 785,4,0.1,47.95,11.17
ORD-01786,2023-07-19,2023-07-25,Standard Class,CUST-234,Customer 167,Home Office,East,Pennsylvania,City4,Furniture,Chairs,Product Chairs 786,3,0.15,578.48,43.97
ORD-01787,2024-12-05,2024-12-09,Standard Class,CUST-208,Customer 240,Consumer,West,California,City2,Furniture,Tables,Product Tables 787,5,0.1,1980.48,129.56
ORD-01788,2023-07-14,2023-07-17,Standard Class,CUST-112,Customer 106,Corporate,East,New York,City1,Office Supplies,Paper,Product Paper 788,1,0.05,12.05,3.14
ORD-01789,2023-10-23,2023-10-28,Standard Class,CUST-269,Customer 296,Home Office,East,New York,City2,Office Supplies,Paper,Product Paper 789,4,0,51.59,11.69
ORD-01790,2024-05-22,2024-05-29,Standard Class,CUST-152,Customer 220,Consumer,East,Pennsylvania,City4,Office Supplies,Storage,Product Storage 790,4,0,148.69,28.81
ORD-01791,2023-10-23,2023-10-30,Standard Class,CUST-295,Customer 126,Corporate,North,Illinois,City1,Furniture,Tables,Product Tables 791,2,0,908.19,76.88
ORD-01792,2023-05-04,2023-05-06,Standard Class,CUST-191,Customer 160,Corporate,East,Pennsylvania,City2,Furniture,Bookcases,Product Bookcases 792,3,0,784.48,68.88
ORD-01793,2024-09-05,2024-09-11,Standard Class,CUST-236,Customer 243,Home Office,East,New York,City1,Office Supplies,Binders,Product Binders 793,1,0.1,16.24,4.18
ORD-01794,2023-04-06,2023-04-13,Standard Class,CUST-328,Customer 311,Corporate,North,Illinois,City2,Office Supplies,Paper,Product Paper 794,4,0.05,46.07,8.86
ORD-01795,2024-03-05,2024-03-09,Standard Class,CUST-114,Customer 291,Corporate,South,Florida,City3,Technology,Machines,Product Machines 795,1,0,462.35,65.74
ORD-01796,2023-01-21,2023-01-27,Standard Class,CUST-233,Customer 281,Home Office,East,New York,City2,Furniture,Tables,Product Tables 796,2,0,933.74,87.46
ORD-01797,2023-06-18,2023-06-22,Standard Class,CUST-234,Customer 280,Consumer,West,California,City3,Technology,Phones,Product Phones 797,1,0,704.06,92.61
ORD-01798,2023-06-02,2023-06-09,Standard Class,CUST-241,Customer 203,Home Office,East,Pennsylvania,City2,Technology,Machines,Product Machines 798,1,0.1,488.54,59.7
ORD-01799,2023-03-10,2023-03-16,Standard Class,CUST-254,Customer 199,Consumer,East,Pennsylvania,City2,Technology,Phones,Product Phones 799,3,0.05,1917.84,253.78
ORD-01800,2023-08-19,2023-08-24,Standard Class,CUST-274,Customer 345,Home Office,West,California,City4,Technology,Accessories,Product Accessories 800,2,0.15,150.49,21.56
